eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
50.0,-7.393306029999999,394,0.016053071,0.19477539,-2.5413594,-0.0035477243,0.0009093266,0.942803792655468,153,313344,724.6132901829988,313344
50.0,-7.628469630000001,409,0.017032437,0.20161133,-2.55236,-0.0072677163,0.00090763567,0.9508334174752235,154,315392,729.6158277879986,315392
50.0,-8.236901069999998,419,0.017885074,0.21826172,-2.5627732,-0.012391884,0.0013180872,0.929551750421524,155,317440,734.5016066460012,317440
50.0,-8.09802949,417,0.016395738,0.19663087,-2.576916,-0.0063926997,0.0008565981,0.9459163136780262,156,319488,739.4105481250008,319488
50.0,-7.2385991999999995,419,0.016743962,0.2078125,-2.5869026,-0.0064836717,0.00060722197,0.9521286226809025,157,321536,744.2886712889995,321536
50.0,-6.58176336,402,0.017268468,0.20112304,-2.6014898,-0.0033495598,0.00076583883,0.9472469352185726,158,323584,749.3821340939976,323584
50.0,-6.899673170000001,404,0.018174533,0.22036132,-2.6277914,-0.006688042,0.0006867534,0.9584762118756771,159,325632,754.4474001710005,325632
50.0,-7.418950649999999,426,0.017250467,0.20820312,-2.651679,-0.007563678,0.00048994675,0.9690101500600576,160,327680,759.2468943339991,327680
50.0,-7.511339250000001,439,0.01703668,0.20878907,-2.680332,-0.005264007,0.00067728304,0.9541619941592216,161,329728,763.9071915809982,329728
50.0,-7.425897809999998,435,0.018889876,0.22490235,-2.7027678,-0.005517709,0.00049662206,0.960544440895319,162,331776,768.6066251619995,331776
50.0,-7.219173989999999,427,0.01635411,0.19960937,-2.717864,-0.00657625,0.00062400557,0.9554593749344349,163,333824,773.4022259560006,333824
50.0,-7.16832384,426,0.019375134,0.22050782,-2.7222214,-0.0071818135,0.00073481037,0.9450942911207676,164,335872,778.2068144869991,335872
50.0,-6.833172029999999,428,0.017924171,0.22285156,-2.7310815,-0.006796257,0.00065771246,0.9549984335899353,165,337920,782.9910389199977,337920
50.0,-6.927049280000001,413,0.017679267,0.20859376,-2.7397,-0.0061424403,0.0007322012,0.9483848661184311,166,339968,787.9407027509988,339968
50.0,-6.892411730000001,433,0.013812436,0.17045899,-2.7481103,-0.0011308324,0.00058206305,0.9555976465344429,167,342016,792.6709863939977,342016
50.0,-6.700518949999999,437,0.016279776,0.19355468,-2.7617981,-0.00081364874,0.000586602,0.9377005100250244,168,344064,797.3487479340001,344064
50.0,-6.39588966,438,0.017309496,0.21723633,-2.7770715,-0.006553856,0.0006174777,0.9489179886877537,169,346112,802.0145476049984,346112
50.0,-6.7770794599999995,424,0.01968961,0.22416992,-2.792276,-0.011229681,0.0007115934,0.952142596244812,170,348160,806.8430172349981,348160
50.0,-6.622006389999999,419,0.018372603,0.21777344,-2.8088746,-0.0046912082,0.00075665605,0.9525613486766815,171,350208,811.7286510209997,350208
50.0,-6.38824428,424,0.015683055,0.19052735,-2.8292775,0.002159113,0.0005226363,0.9628785289824009,172,352256,816.548756461998,352256
50.0,-6.720425839999999,416,0.015885936,0.20429687,-2.8412797,-0.0028019636,0.0006633822,0.9571160823106766,173,354304,821.4628961649978,354304
50.0,-6.666290279999999,415,0.015940228,0.20146485,-2.843918,-0.006406157,0.00060238346,0.9595871604979038,174,356352,826.3917130769987,356352
50.0,-6.84743101,417,0.017044147,0.22148438,-2.8486435,-0.004959785,0.00084918516,0.9424117207527161,175,358400,831.2934505039993,358400
